id,SalePrice
2735,136276.8202977042
2736,145547.5654126129
2737,121173.29650173812
2738,135515.79871735227
2739,158776.71439545884
2740,136925.9569681353
2741,141642.29098619852
2742,149961.44068416968
2743,159115.94151254953
2744,165401.15106092457
2745,138893.84769216256
2746,134921.83789232795
2747,145931.6589027022
2748,124084.00071598603
2749,129000.46758513508
2750,129973.5399328635
2751,134294.37189117138
2752,202612.13228865733
2753,142247.08161264152
2754,221266.51333297178
2755,130450.9884392966
2756,96198.41117227612
2757,66155.18170863777
2758,88459.93016992311
2759,155287.88102758094
2760,113087.40095131821
2761,144134.91843269448
2762,143956.058551045
2763,184082.41048960644
2764,143708.23679168962
2765,289238.4795661189
2766,136503.37150606056
2767,84497.2401709889
2768,129599.07575622434
2769,131613.99650781567
2770,140495.19174055007
2771,109261.75895913073
2772,113966.24570286582
2773,159517.05959407898
2774,145485.27936690283
2775,112215.94775322126
2776,135817.93292349784
2777,139793.14811187037
2778,105362.6402909095
2779,116710.00530335998
2780,96928.87045229912
2781,97275.55175001903
2782,95697.98044271207
2783,99218.4795895335
2784,120384.52736434236
2785,133751.28077750443
2786,68180.97798010743
2787,123769.77528050216
2788,71106.40248968918
2789,173637.37600349457
2790,97461.59043387059
2791,107909.02677906287
2792,61969.25466558823
2793,168587.97910564818
2794,90080.1841691689
2795,124367.8376006547
2796,101283.52892409422
2797,204426.63205934665
2798,95922.0772585015
2799,111666.3478881852
2800,68623.51392634018
2801,103333.85086715673
2802,129254.52868914489
2803,167788.28097183866
2804,132352.75038029946
2805,99985.64842839155
2806,82820.84528648054
2807,169156.3919588308
2808,146528.29218953848
2809,132274.50840142494
2810,129185.80735881899
2811,153214.09387447633
2812,160562.05412148588
2813,144978.12884510352
2814,148475.28411215128
2815,99861.28873721638
2816,247547.95194369668
2817,152477.37805653602
2818,134337.93118438745
2819,158455.86210796394
2820,137811.8578513835
2821,113120.92801865995
2822,196623.12510186614
2823,355746.6702548177
2824,175288.13143696162
2825,140602.9231898536
2826,135678.57015108084
2827,139987.16853761143
2828,211535.07899649756
2829,208220.79848651966
2830,223256.14547928734
2831,170597.08232126472
2832,243948.5152720494
2833,287671.59619825036
2834,219668.72251309027
2835,214145.4889421579
2836,190783.62481957278
2837,159742.26890481176
2838,147371.64561730577
2839,173301.85963882066
2840,202515.76890679286
2841,202141.53053135806
2842,232510.83998913533
2843,153881.53838391133
2844,163872.9530849131
2845,128020.53338767593
2846,207119.22123816918
2847,205203.09253245956
2848,221818.25966292067
2849,197681.5734421241
2850,281551.4780801847
2851,215956.9180257382
2852,238602.3124919302
2853,240001.91117189312
2854,142713.32666000497
2855,201087.15513497457
2856,201330.6844441964
2857,187933.3932262527
2858,209274.16161534828
2859,115975.81517217803
2860,120804.83965943048
2861,130091.30738589265
2862,194321.73340473635
2863,134817.58426011965
2864,242146.55375627303
2865,147574.80303563128
2866,151335.99182102963
2867,99434.05124988886
2868,91676.94949597187
2869,102781.11025657936
2870,122146.6649478346
2871,84768.91842752819
2872,52378.427085809955
2873,100791.50864903885
2874,133121.15146779898
2875,111879.6043595788
2876,166431.88314734737
2877,144676.67232515174
2878,168692.11263634462
2879,138083.07037607505
2880,101205.93699058729
2881,157456.53858753454
2882,176551.0979266622
2883,186256.31854035694
2884,201786.26398257204
2885,189679.51207263872
2886,241843.8457050811
2887,94467.65994042892
2888,134107.6175004705
2889,61343.07558658933
2890,77577.71050111887
2891,134877.45498044448
2892,59687.06123461704
2893,89585.5578541916
2894,67751.85884217615
2895,317795.3424946847
2896,277819.53491886763
2897,199108.6217188936
2898,149971.8817581237
2899,208391.80751233434
2900,158944.20893140373
2901,221930.43187635997
2902,190554.3071903054
2903,326532.86505195487
2904,346992.5170510087
2905,104596.87567806384
2906,195410.03306416847
2907,115968.29339891746
2908,132635.14020851057
2909,147971.3388690631
2910,81358.045450423
2911,84753.06236751267
2912,147336.86609342735
2913,83814.57012126551
2914,82657.57460854313
2915,90680.29880992894
2916,86101.33860094746
2917,157534.11111540956
2918,121639.54245226804
2919,222545.35761039646
